Platform Type	Center	Platform	Level	Sample	Barcode	File Name
RNASeqV2	UNC	58	3	TCGA-97-8175-01	TCGA-97-8175-01A-11R-2287-07	unc.edu.708e83be-4726-4eb6-a72c-ad855942551c.1572698.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-73-7498-01	TCGA-73-7498-01A-12R-2187-07	unc.edu.71772580-ecde-4cbb-a3b5-d58b50b496c5.1386735.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-NJ-A55R-01	TCGA-NJ-A55R-01A-11R-A262-07	unc.edu.71937412-13b3-4584-8b61-8a83e762e2d7.2226900.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5932-11	TCGA-50-5932-11A-01R-1755-07	unc.edu.7284cc3a-d5a1-42b1-8b1a-89665c4bc35f.1100316.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-NJ-A4YQ-01	TCGA-NJ-A4YQ-01A-11R-A262-07	unc.edu.72cad61d-c9cf-4507-b79a-9ecf459a119d.2097420.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-6594-01	TCGA-50-6594-01A-11R-1755-07	unc.edu.7326b41e-46e0-47fb-895d-43ef08c91b97.1109240.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-7701-01	TCGA-86-7701-01A-11R-2170-07	unc.edu.7524ebc8-c57e-44d5-9a4e-b5ccce93bf55.1078792.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-5122-01	TCGA-75-5122-01A-01R-1755-07	unc.edu.7540edef-3853-4293-bb00-41f790f27840.1110510.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-2665-11	TCGA-44-2665-11A-01R-1758-07	unc.edu.756942cf-3ba1-456e-8086-57f710247b8e.1457184.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8507-01	TCGA-55-8507-01A-11R-2403-07	unc.edu.758f95a1-8aca-43d0-aff2-39566606f88d.1911715.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8672-01	TCGA-86-8672-01A-21R-2403-07	unc.edu.764bce37-06d7-41e7-83d9-ce803dabd5f0.1899141.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-A491-01	TCGA-55-A491-01A-11R-A24H-07	unc.edu.768f6ac0-d742-4dda-a695-c75070a5511a.2078333.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-83-5908-01	TCGA-83-5908-01A-21R-2287-07	unc.edu.772f9a82-9a03-4bf0-b7ce-877b15e3d017.1572841.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8620-01	TCGA-55-8620-01A-11R-2403-07	unc.edu.777c61bc-aa43-4661-a1d3-7a2f07dc055a.1905858.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6987-01	TCGA-55-6987-01A-11R-1949-07	unc.edu.779acc52-4279-4249-b993-88ed032ccefa.1507902.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8616-01	TCGA-55-8616-01A-11R-2403-07	unc.edu.78dd0304-d459-4d26-b0ba-39a8078c59d0.1906087.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6978-01	TCGA-55-6978-01A-11R-1949-07	unc.edu.7a25f591-c475-4bc4-a0ad-85f41e072608.1501284.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5045-01	TCGA-50-5045-01A-01R-1628-07	unc.edu.7a4e94fa-09fb-4483-8816-f3ff2f1b2a6f.1889025.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-93-A4JQ-01	TCGA-93-A4JQ-01A-11R-A24X-07	unc.edu.7c22c18e-b357-4f5d-a3c0-d947d9b95c15.1991409.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-64-1679-01	TCGA-64-1679-01A-21R-2066-07	unc.edu.7c6ef5e6-8116-4a21-ae62-88a5e420bcc1.1441196.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-8552-01	TCGA-97-8552-01A-11R-2403-07	unc.edu.7d16518c-7da4-4b50-ae77-a708eccf5db0.1899073.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6774-01	TCGA-44-6774-01A-21R-1858-07	unc.edu.7d27cfbf-870f-45e8-80a9-7e3848f414dc.1227547.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-A4LX-01	TCGA-97-A4LX-01A-11R-A24X-07	unc.edu.7d313d92-13f0-49f2-bff6-20e4fdd09337.1991447.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-4384-01	TCGA-05-4384-01A-01R-1755-07	unc.edu.7d6cf896-b04a-431a-a192-aaf540eeaf77.1466757.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-7667-01	TCGA-44-7667-01A-31R-2066-07	unc.edu.7dcc9d07-9af9-405e-b75a-c0e7ffdff5c0.1438604.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-5428-01	TCGA-05-5428-01A-01R-1628-07	unc.edu.7dfdb65a-8f75-4223-8e5c-bb13f1d8eb3b.1102055.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8621-01	TCGA-55-8621-01A-11R-2403-07	unc.edu.7eb83c83-31e0-435b-8866-9d2764098800.1924142.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8207-01	TCGA-55-8207-01A-11R-2241-07	unc.edu.7f0fe109-7153-46a8-81d7-2f132ee513f5.1327518.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-80-5611-01	TCGA-80-5611-01A-01R-1628-07	unc.edu.7f12f566-ca68-4528-b704-b3ef4cb9ba09.1108197.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-4415-01	TCGA-05-4415-01A-22R-1858-07	unc.edu.7f9f381e-edb1-4a5e-b5f7-c31b2a769912.1228448.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5932-01	TCGA-50-5932-01A-11R-1755-07	unc.edu.80032260-febc-4069-9897-e36cf1118e68.1213659.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-73-4658-01	TCGA-73-4658-01A-01R-1755-07	unc.edu.8090b818-81f9-4bd6-aed2-7a721432cdc8.1110315.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8614-01	TCGA-55-8614-01A-11R-2403-07	unc.edu.80c995f9-48bf-49a7-82ac-27d646b93e81.1905837.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8674-01	TCGA-86-8674-01A-21R-2403-07	unc.edu.81be01d3-ad98-495f-910c-c33a7b100b53.1899449.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-6849-01	TCGA-91-6849-01A-11R-1949-07	unc.edu.821a5315-e4a2-4005-b5fc-572b32a2386a.1203700.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7576-01	TCGA-55-7576-01A-11R-2066-07	unc.edu.829b31ba-7ab2-475e-bad9-1d1a9b6ab13f.1443785.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-4396-01	TCGA-05-4396-01A-21R-1858-07	unc.edu.82b154a5-b4d5-4737-8f79-10d252741963.1227724.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-8398-01	TCGA-62-8398-01A-11R-2326-07	unc.edu.82de5dc9-2d34-4395-ae7c-430b5632ed24.1941235.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-A46U-01	TCGA-62-A46U-01A-11R-A24H-07	unc.edu.83ca9e67-060b-45ec-9ea9-076a64ae8062.1965065.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5941-01	TCGA-50-5941-01A-11R-1755-07	unc.edu.84138ee7-b120-4201-95b1-ccdc1c82ebda.1098785.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-95-7567-01	TCGA-95-7567-01A-11R-2066-07	unc.edu.84c8990e-7656-4c48-8e5a-b03e2013013d.1229601.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-6831-01	TCGA-91-6831-01A-11R-1858-07	unc.edu.860fa33f-75d9-480d-92e7-2a5a45b35433.1095348.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8505-01	TCGA-55-8505-01A-11R-2403-07	unc.edu.865eece0-5e69-4878-b504-af3eb071273d.1911219.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8056-01	TCGA-86-8056-01A-11R-2241-07	unc.edu.8684c13a-9445-45a8-b37f-ce2b04b218bf.1326274.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8278-01	TCGA-86-8278-01A-11R-2287-07	unc.edu.8719f9af-0876-4ec6-a4dc-4178ad964349.1643075.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-7760-01	TCGA-69-7760-01A-11R-2170-07	unc.edu.877fb28c-fcdd-4e75-8057-029c9ff31d26.1081184.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8279-01	TCGA-86-8279-01A-11R-2287-07	unc.edu.87e51ccb-9ded-43c6-bb1a-a8a85d2d9fa6.1572889.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-A4BD-01	TCGA-91-A4BD-01A-11R-A24H-07	unc.edu.883fcc6f-4ef3-4c93-872a-a096b87bd85b.1964628.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6642-01	TCGA-55-6642-01A-11R-1858-07	unc.edu.891aefa4-e7f1-482f-a2f5-b2d5c7d9e179.1228940.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-7025-01	TCGA-75-7025-01A-12R-1949-07	unc.edu.8966f44c-9452-4e21-9fad-142ea03c9bff.1108474.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-A4SS-01	TCGA-44-A4SS-01A-11R-A24X-07	unc.edu.89b3869c-aacb-4882-8aa0-4d9058cf5625.1991131.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5946-01	TCGA-50-5946-01A-11R-1755-07	unc.edu.8a5cfa5b-2dab-4775-ae08-3d7e0b36e93f.1087483.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-95-7043-01	TCGA-95-7043-01A-11R-1949-07	unc.edu.8a8e816b-8067-4ffe-ac37-f3ac2e0a29c4.1094001.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-8120-01	TCGA-44-8120-01A-11R-2241-07	unc.edu.8af91e43-8345-432a-a758-1ce8aa55c664.1325666.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7725-01	TCGA-55-7725-01A-11R-2170-07	unc.edu.8b1695b3-8abd-4bfc-98e4-7d0ad20a5acc.1084972.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7147-01	TCGA-78-7147-01A-11R-2039-07	unc.edu.8c957960-d5a3-4d07-a3aa-6c13b16fff0e.1102335.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-6836-01	TCGA-91-6836-01A-21R-1858-07	unc.edu.8ccc7a37-a9a4-4d77-9126-c8513c20bb29.1103628.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-5420-01	TCGA-05-5420-01A-01R-1628-07	unc.edu.8d78dad5-81bc-41d5-83db-10bec2cf114e.1210624.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-38-7271-01	TCGA-38-7271-01A-11R-2039-07	unc.edu.8d895d3d-9598-459b-813e-3fc84dd3efe8.1204735.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-8171-01	TCGA-97-8171-01A-11R-2287-07	unc.edu.8dedea58-fb63-44cc-860c-56e66b52d11b.1588251.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-95-8039-01	TCGA-95-8039-01A-11R-2241-07	unc.edu.8deed508-4b81-4573-afc1-a3da5ca52c60.1327755.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-7941-01	TCGA-97-7941-01A-11R-2187-07	unc.edu.8f52d9f9-9077-4203-ac3a-d64b6589b536.1370901.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-8254-01	TCGA-69-8254-01A-11R-2287-07	unc.edu.8fabb97c-5921-4156-98c0-86bdd642c612.1573714.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-7953-01	TCGA-86-7953-01A-11R-2187-07	unc.edu.90865a55-659d-409f-a865-bae9e46c4a7c.1370955.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-2661-11	TCGA-44-2661-11A-01R-1758-07	unc.edu.90b503db-13ca-4257-bda3-31d4e7bc69b4.1474878.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-A4M0-01	TCGA-97-A4M0-01A-11R-A24X-07	unc.edu.91128d24-c61a-47cf-938b-00ff80e4d0e7.1991313.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7911-01	TCGA-55-7911-01A-11R-2170-07	unc.edu.9142e848-c5cb-41c1-b80f-5f7674f9a1cb.1080265.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7283-01	TCGA-55-7283-01A-11R-2039-07	unc.edu.91449ec2-a03f-4cc8-8738-4819564d9dae.1094512.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-6851-01	TCGA-86-6851-01A-11R-1949-07	unc.edu.9214caa3-2ad2-41ff-ab77-cf22c4ccce97.1508160.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-6591-01	TCGA-50-6591-01A-11R-1755-07	unc.edu.92321ab5-8c77-4208-9daf-e6fcb01cc7a1.1111049.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7536-01	TCGA-78-7536-01A-11R-2066-07	unc.edu.9334a61d-eb4f-4504-9f4d-b9d55a8733de.1229721.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-7955-01	TCGA-86-7955-01A-11R-2187-07	unc.edu.937a163b-b469-46a0-87b8-6d7c7e6105d7.1377698.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-6743-01	TCGA-49-6743-01A-11R-1858-07	unc.edu.93f3f561-056a-4036-afcf-4662b45e6965.1111932.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-8457-01	TCGA-50-8457-01A-11R-2326-07	unc.edu.9475bf3a-ae1b-482c-88d8-3f0c90ff18f6.1963198.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-4488-01	TCGA-49-4488-01A-01R-1755-07	unc.edu.94a591be-8b32-4680-b2ad-fc856f3f0c8e.1102451.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7995-01	TCGA-55-7995-01A-11R-2187-07	unc.edu.956590e9-4962-497b-a59f-81ee0a1c0caf.1384674.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-71-6725-01	TCGA-71-6725-01A-11R-1858-07	unc.edu.9680a78d-59ab-4cf0-bd92-e6ecbc640e04.1507213.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8205-01	TCGA-55-8205-01A-11R-2241-07	unc.edu.96b3c91a-389e-48cc-9347-ed65fa70f3de.1326712.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-8394-01	TCGA-62-8394-01A-11R-2326-07	unc.edu.9713f322-bae0-47aa-88d5-e2c50a7bd687.1942568.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8280-01	TCGA-86-8280-01A-11R-2287-07	unc.edu.974f4223-c166-4ea2-a061-25e3f4b415e7.1570289.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8073-01	TCGA-86-8073-01A-11R-2241-07	unc.edu.97c75ab2-4b91-4c26-992e-ed1252805aac.1327300.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-6742-11	TCGA-49-6742-11A-01R-1858-07	unc.edu.98056d94-9c31-4cf7-9b0f-5ebe06be01bd.1133282.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7227-01	TCGA-55-7227-01A-11R-2039-07	unc.edu.987c7eea-648f-4feb-8239-0b9151a74331.1210705.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6543-01	TCGA-55-6543-01A-11R-1755-07	unc.edu.991a6ea6-32cf-479b-87a6-cc930baeddfa.1110068.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-A47A-01	TCGA-44-A47A-01A-21R-A24H-07	unc.edu.99268491-1400-4982-8aa4-7b8c3c815727.2078470.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-93-A4JO-01	TCGA-93-A4JO-01A-21R-A24X-07	unc.edu.993626ac-469c-4d9d-8278-63fda45598c0.1990943.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-6211-01	TCGA-75-6211-01A-11R-1755-07	unc.edu.9a28482f-36a7-490f-9d22-a69f82fbfc05.1227841.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-8172-01	TCGA-97-8172-01A-11R-2287-07	unc.edu.9b1118f0-743f-4186-b6cb-571ddb72bc74.1572973.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4TH-01	TCGA-MP-A4TH-01A-31R-A262-07	unc.edu.9b4f4156-947b-4c34-9153-021bc670a093.2097634.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-8499-01	TCGA-91-8499-01A-11R-2403-07	unc.edu.9cf68c53-c1a5-4102-aeba-a2083335954e.1898861.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8619-01	TCGA-55-8619-01A-11R-2403-07	unc.edu.9d7459be-af93-4bf3-8d54-df569a16ee12.1906106.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-A479-01	TCGA-44-A479-01A-31R-A24H-07	unc.edu.9de618ee-04ff-49da-830a-f82eff981616.1966448.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-64-5774-01	TCGA-64-5774-01A-01R-1628-07	unc.edu.9ea59622-ed8d-48aa-aa45-665a670928a0.1110878.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-95-7039-01	TCGA-95-7039-01A-11R-1949-07	unc.edu.a017b3e8-6e27-4f0c-aff2-166b73743991.1102408.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-64-5815-01	TCGA-64-5815-01A-01R-1628-07	unc.edu.a07caf79-5856-4f7d-ae48-7fa82c36cf4d.1106900.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-6562-01	TCGA-86-6562-01A-11R-1755-07	unc.edu.a0c2dedc-803a-4097-8225-653262fbf394.1227369.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-8655-01	TCGA-78-8655-01A-11R-2403-07	unc.edu.a0e0a895-ce81-44a6-a21e-453e727acdbb.1905647.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4TI-01	TCGA-MP-A4TI-01A-21R-A24X-07	unc.edu.a117b181-a01e-49a7-a82b-13f4a385dd45.2013442.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-4405-01	TCGA-05-4405-01A-21R-1858-07	unc.edu.a1510fc9-aff1-4cc2-8d8e-9aafce9319f7.1227817.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-7974-01	TCGA-69-7974-01A-11R-2187-07	unc.edu.a237a685-c274-4cc9-ae4d-64398d2ba92e.1384658.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-L9-A444-01	TCGA-L9-A444-01A-21R-A24H-07	unc.edu.a3b81644-c1b8-4d12-b6f8-6160533758cc.2077675.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-8176-01	TCGA-97-8176-01A-11R-2403-07	unc.edu.a49c5cb5-9a31-456d-b55d-904081633729.1899170.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6969-01	TCGA-55-6969-01A-11R-1949-07	unc.edu.a4c1e9e8-a335-47b0-afc6-c2b490da4e58.1103043.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-A46O-01	TCGA-62-A46O-01A-11R-A24H-07	unc.edu.a5105fe6-6ba9-4977-a976-49d9a1b6f164.1965270.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-NJ-A55O-01	TCGA-NJ-A55O-01A-11R-A262-07	unc.edu.a5c91562-e870-451a-8255-9620fa5f8977.2223796.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-95-7948-01	TCGA-95-7948-01A-11R-2187-07	unc.edu.a5e6acbf-7027-4837-85d7-aacfe707900d.1371893.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-7765-01	TCGA-69-7765-01A-11R-2170-07	unc.edu.a660dca3-d4cd-4d7e-93fd-6be7a622cc59.1079708.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-7714-01	TCGA-86-7714-01A-12R-2170-07	unc.edu.a6af2ef5-6774-422c-99d1-826a686334d0.1078082.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6979-01	TCGA-55-6979-01A-11R-1949-07	unc.edu.a7a6d133-a7d0-44ea-bac5-3a8b7ddd9cd8.1102576.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-7552-01	TCGA-97-7552-01A-11R-2039-07	unc.edu.a8873600-a0a6-4880-b933-2cbcfb274233.1093753.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6778-11	TCGA-44-6778-11A-01R-1858-07	unc.edu.a89e4f9e-0dfe-449d-a215-6c770cc5ea55.1113056.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-5643-01	TCGA-44-5643-01A-01R-1628-07	unc.edu.a8ef928f-7321-4355-b136-cec50ebd9481.1112213.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7537-01	TCGA-78-7537-01A-11R-2066-07	unc.edu.a91960e0-f237-419e-aa57-f90ceb12fcde.1229319.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-A4M5-01	TCGA-97-A4M5-01A-11R-A24X-07	unc.edu.a9b0abf6-d818-4aa0-a1bc-3e3c1cf2ff59.1991012.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-5715-01	TCGA-05-5715-01A-01R-1628-07	unc.edu.a9c81a18-bc29-4fac-83b2-bbd8047599bd.1097313.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-7030-01	TCGA-75-7030-01A-11R-1949-07	unc.edu.aa1dfe29-6e97-4b20-b439-1d06455dfc56.1204727.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7220-01	TCGA-78-7220-01A-11R-2039-07	unc.edu.aa29c7b0-8641-4a59-8b17-c007b3cb8726.1092739.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-5146-01	TCGA-75-5146-01A-01R-1628-07	unc.edu.aa7b5f63-ac8e-45bf-80e9-be4a576426a5.1108170.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6776-01	TCGA-44-6776-01A-11R-1858-07	unc.edu.aae03245-71cc-4081-87b6-925f96bee9ef.1109251.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-35-5375-01	TCGA-35-5375-01A-01R-1628-07	unc.edu.ab215c47-4678-4ca9-8cd3-ac6e3e804c05.1204085.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8673-01	TCGA-86-8673-01A-11R-2403-07	unc.edu.ab39e99f-8967-4068-b1e2-49e1fe2298ff.1899294.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-67-6216-01	TCGA-67-6216-01A-11R-1755-07	unc.edu.abcd4b7e-f4f0-4be5-9769-3c889a078717.1112418.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-4425-01	TCGA-05-4425-01A-01R-1755-07	unc.edu.ac9dd948-4352-4869-85a1-639151a4bffb.1466636.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8301-01	TCGA-55-8301-01A-11R-2287-07	unc.edu.aca30642-6479-4cfb-bcac-b9b5e45c5686.1572836.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-6593-01	TCGA-50-6593-01A-11R-1755-07	unc.edu.ace0aace-27ba-42a6-8d6b-3c29095ccbe5.1110079.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8092-01	TCGA-55-8092-01A-11R-2241-07	unc.edu.add23090-21e1-4cc2-a833-539b1db1e05f.1328640.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8668-01	TCGA-86-8668-01A-11R-2403-07	unc.edu.ae6e4491-f510-41b0-9279-d4887504a637.1900479.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-A4D0-01	TCGA-86-A4D0-01A-11R-A24H-07	unc.edu.ae82fe73-dc4c-403b-af98-1d01ad87e732.1965511.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-95-8494-01	TCGA-95-8494-01A-11R-2326-07	unc.edu.af100535-eaf2-49a6-b4bb-5a2b85a2d2c9.1976659.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5933-11	TCGA-50-5933-11A-01R-1755-07	unc.edu.af24ffd8-4d43-4f7a-ae49-590814d00f39.1100147.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6981-01	TCGA-55-6981-01A-11R-1949-07	unc.edu.af2f26d9-617a-42f3-a083-352d5e576460.1209624.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8094-01	TCGA-55-8094-01A-11R-2241-07	unc.edu.b08923df-9b70-48eb-bc2b-023d1e1b0eeb.1322667.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8055-01	TCGA-86-8055-01A-11R-2241-07	unc.edu.b0b8fd4b-d725-417b-b17b-4cb6a7136459.1326526.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-8399-01	TCGA-62-8399-01A-21R-2326-07	unc.edu.b1235878-9ab0-4335-befc-869ffa79cfab.1942139.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-7671-01	TCGA-44-7671-01A-11R-2066-07	unc.edu.b294ae61-dd94-40a4-8cda-1001658d986f.1439071.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7726-01	TCGA-55-7726-01A-11R-2170-07	unc.edu.b2d849d8-f837-43e4-b06c-051f041172ae.1085032.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-A4JF-01	TCGA-86-A4JF-01A-11R-A24X-07	unc.edu.b30fef8e-9736-4f6d-9547-cfd9163ebbb9.1991336.rsem.isoforms.normalized_results
